id_anssi,titre,type,date,lien,description_bulletin,cve_id,cvss_score,base_severity,cwe_id,cwe_description,epss_score,description,vendor,product,versions_affectees
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2025-71089,7.8,HIGH,,,0.00145,"In the Linux kernel, the following vulnerability has been resolved:

iommu: disable SVA when CONFIG_X86 is set

Patch series ""Fix stale IOTLB entries for kernel address space"", v7.

This proposes a fix for a security vulnerability related to IOMMU Shared
Virtual Addressing (SVA).  In an SVA context, an IOMMU can cache kernel
page table entries.  When a kernel page table page is freed and
reallocated for another purpose, the IOMMU might still hold stale,
incorrect entries.  This can be exploited to cause a use-after-free or
write-after-free condition, potentially leading to privilege escalation or
data corruption.

This solution introduces a deferred freeing mechanism for kernel page
table pages, which provides a safe window to notify the IOMMU to
invalidate its caches before the page is reused.


This patch (of 8):

In the IOMMU Shared Virtual Addressing (SVA) context, the IOMMU hardware
shares and walks the CPU's page tables.  The x86 architecture maps the
kernel's virtual address space into the upper portion of every process's
page table.  Consequently, in an SVA context, the IOMMU hardware can walk
and cache kernel page table entries.

The Linux kernel currently lacks a notification mechanism for kernel page
table changes, specifically when page table pages are freed and reused. 
The IOMMU driver is only notified of changes to user virtual address
mappings.  This can cause the IOMMU's internal caches to retain stale
entries for kernel VA.

Use-After-Free (UAF) and Write-After-Free (WAF) conditions arise when
kernel page table pages are freed and later reallocated.  The IOMMU could
misinterpret the new data as valid page table entries.  The IOMMU might
then walk into attacker-controlled memory, leading to arbitrary physical
memory DMA access or privilege escalation.  This is also a
Write-After-Free issue, as the IOMMU will potentially continue to write
Accessed and Dirty bits to the freed memory while attempting to walk the
stale page tables.

Currently, SVA contexts are unprivileged and cannot access kernel
mappings.  However, the IOMMU will still walk kernel-only page tables all
the way down to the leaf entries, where it realizes the mapping is for the
kernel and errors out.  This means the IOMMU still caches these
intermediate page table entries, making the described vulnerability a real
concern.

Disable SVA on x86 architecture until the IOMMU can receive notification
to flush the paging cache before freeing the CPU kernel page table pages.",Linux,Linux,"26b25a2b98e45aeb40eedcedc586ad5034cbd984, 26b25a2b98e45aeb40eedcedc586ad5034cbd984, 26b25a2b98e45aeb40eedcedc586ad5034cbd984, 26b25a2b98e45aeb40eedcedc586ad5034cbd984, 26b25a2b98e45aeb40eedcedc586ad5034cbd984, 26b25a2b98e45aeb40eedcedc586ad5034cbd984"
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2026-43501,9.8,CRITICAL,,,0.00399,"In the Linux kernel, the following vulnerability has been resolved:

ipv6: rpl: reserve mac_len headroom when recompressed SRH grows

ipv6_rpl_srh_rcv() decompresses an RFC 6554 Source Routing Header, swaps
the next segment into ipv6_hdr->daddr, recompresses, then pulls the old
header and pushes the new one plus the IPv6 header back.  The
recompressed header can be larger than the received one when the swap
reduces the common-prefix length the segments share with daddr (CmprI=0,
CmprE>0, seg[0][0] != daddr[0] gives the maximum +8 bytes).

pskb_expand_head() was gated on segments_left == 0, so on earlier
segments the push consumed unchecked headroom.  Once skb_push() leaves
fewer than skb->mac_len bytes in front of data,
skb_mac_header_rebuild()'s call to:

	skb_set_mac_header(skb, -skb->mac_len);

will store (data - head) - mac_len into the u16 mac_header field, which
wraps to ~65530, and the following memmove() writes mac_len bytes ~64KiB
past skb->head.

A single AF_INET6/SOCK_RAW/IPV6_HDRINCL packet over lo with a two
segment type-3 SRH (CmprI=0, CmprE=15) reaches headroom 8 after one
pass; KASAN reports a 14-byte OOB write in ipv6_rthdr_rcv.

Fix this by expanding the head whenever the remaining room is less than
the push size plus mac_len, and request that much extra so the rebuilt
MAC header fits afterwards.",Linux,Linux,"8610c7c6e3bd647ff98d21c8bc0580e77bc2f8b3, 8610c7c6e3bd647ff98d21c8bc0580e77bc2f8b3, 8610c7c6e3bd647ff98d21c8bc0580e77bc2f8b3, 8610c7c6e3bd647ff98d21c8bc0580e77bc2f8b3, 8610c7c6e3bd647ff98d21c8bc0580e77bc2f8b3, 8610c7c6e3bd647ff98d21c8bc0580e77bc2f8b3, 8610c7c6e3bd647ff98d21c8bc0580e77bc2f8b3, 8610c7c6e3bd647ff98d21c8bc0580e77bc2f8b3"
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2025-40158,,,,,0.00188,"In the Linux kernel, the following vulnerability has been resolved:

ipv6: use RCU in ip6_output()

Use RCU in ip6_output() in order to use dst_dev_rcu() to prevent
possible UAF.

We can remove rcu_read_lock()/rcu_read_unlock() pairs
from ip6_finish_output2().",Linux,Linux,"4a6ce2b6f2ecabbddcfe47e7cf61dd0f00b10e36, 4a6ce2b6f2ecabbddcfe47e7cf61dd0f00b10e36"
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2026-23392,7.8,HIGH,,,0.00119,"In the Linux kernel, the following vulnerability has been resolved:

netfilter: nf_tables: release flowtable after rcu grace period on error

Call synchronize_rcu() after unregistering the hooks from error path,
since a hook that already refers to this flowtable can be already
registered, exposing this flowtable to packet path and nfnetlink_hook
control plane.

This error path is rare, it should only happen by reaching the maximum
number hooks or by failing to set up to hardware offload, just call
synchronize_rcu().

There is a check for already used device hooks by different flowtable
that could result in EEXIST at this late stage. The hook parser can be
updated to perform this check earlier to this error path really becomes
rarely exercised.

Uncovered by KASAN reported as use-after-free from nfnetlink_hook path
when dumping hooks.",Linux,Linux,"3b49e2e94e6ebb8b23d0955d9e898254455734f8, 3b49e2e94e6ebb8b23d0955d9e898254455734f8, 3b49e2e94e6ebb8b23d0955d9e898254455734f8, 3b49e2e94e6ebb8b23d0955d9e898254455734f8, 3b49e2e94e6ebb8b23d0955d9e898254455734f8, 3b49e2e94e6ebb8b23d0955d9e898254455734f8"
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2026-43056,7.8,HIGH,,,0.00116,"In the Linux kernel, the following vulnerability has been resolved:

net: mana: fix use-after-free in add_adev() error path

If auxiliary_device_add() fails, add_adev() jumps to add_fail and calls
auxiliary_device_uninit(adev).

The auxiliary device has its release callback set to adev_release(),
which frees the containing struct mana_adev. Since adev is embedded in
struct mana_adev, the subsequent fall-through to init_fail and access
to adev->id may result in a use-after-free.

Fix this by saving the allocated auxiliary device id in a local
variable before calling auxiliary_device_add(), and use that saved id
in the cleanup path after auxiliary_device_uninit().",Linux,Linux,"a69839d4327d053b18d8e1b0e7ddeee78db78f4f, a69839d4327d053b18d8e1b0e7ddeee78db78f4f, a69839d4327d053b18d8e1b0e7ddeee78db78f4f, a69839d4327d053b18d8e1b0e7ddeee78db78f4f, a69839d4327d053b18d8e1b0e7ddeee78db78f4f"
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2026-31607,9.8,CRITICAL,,,0.00576,"In the Linux kernel, the following vulnerability has been resolved:

usbip: validate number_of_packets in usbip_pack_ret_submit()

When a USB/IP client receives a RET_SUBMIT response,
usbip_pack_ret_submit() unconditionally overwrites
urb->number_of_packets from the network PDU. This value is
subsequently used as the loop bound in usbip_recv_iso() and
usbip_pad_iso() to iterate over urb->iso_frame_desc[], a flexible
array whose size was fixed at URB allocation time based on the
*original* number_of_packets from the CMD_SUBMIT.

A malicious USB/IP server can set number_of_packets in the response
to a value larger than what was originally submitted, causing a heap
out-of-bounds write when usbip_recv_iso() writes to
urb->iso_frame_desc[i] beyond the allocated region.

KASAN confirmed this with kernel 7.0.0-rc5:

  BUG: KASAN: slab-out-of-bounds in usbip_recv_iso+0x46a/0x640
  Write of size 4 at addr ffff888106351d40 by task vhci_rx/69

  The buggy address is located 0 bytes to the right of
   allocated 320-byte region [ffff888106351c00, ffff888106351d40)

The server side (stub_rx.c) and gadget side (vudc_rx.c) already
validate number_of_packets in the CMD_SUBMIT path since commits
c6688ef9f297 (""usbip: fix stub_rx: harden CMD_SUBMIT path to handle
malicious input"") and b78d830f0049 (""usbip: fix vudc_rx: harden
CMD_SUBMIT path to handle malicious input""). The server side validates
against USBIP_MAX_ISO_PACKETS because no URB exists yet at that point.
On the client side we have the original URB, so we can use the tighter
bound: the response must not exceed the original number_of_packets.

This mirrors the existing validation of actual_length against
transfer_buffer_length in usbip_recv_xbuff(), which checks the
response value against the original allocation size.

Kelvin Mbogo's series (""usb: usbip: fix integer overflow in
usbip_recv_iso()"", v2) hardens the receive-side functions themselves;
this patch complements that work by catching the bad value at its
source -- in usbip_pack_ret_submit() before the overwrite -- and
using the tighter per-URB allocation bound rather than the global
USBIP_MAX_ISO_PACKETS limit.

Fix this by checking rpdu->number_of_packets against
urb->number_of_packets in usbip_pack_ret_submit() before the
overwrite. On violation, clamp to zero so that usbip_recv_iso() and
usbip_pad_iso() safely return early.",Linux,Linux,"1325f85fa49f57df034869de430f7c302ae23109, 1325f85fa49f57df034869de430f7c302ae23109, 1325f85fa49f57df034869de430f7c302ae23109, 1325f85fa49f57df034869de430f7c302ae23109, 1325f85fa49f57df034869de430f7c302ae23109, 1325f85fa49f57df034869de430f7c302ae23109, 1325f85fa49f57df034869de430f7c302ae23109, 1325f85fa49f57df034869de430f7c302ae23109, 1325f85fa49f57df034869de430f7c302ae23109, d9638d9236eed035a575feddec61d036dacc2676, ca7d3501b7a287c18b5b470e871d3029b0f4842a, 1ce528277e1a66856ed3f7526c1e3458c0ed4a70, db898d0c5c493ce4177d5e1d3a953e079a56a24b, 5aa02704b9ee67c5b2ee26d54c5f4eb99e93ba9a, 2.6.32.37, 2.6.33.10, 2.6.34.11, 2.6.35.13, 2.6.38.3"
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2026-46054,7.1,HIGH,,,0.00119,"In the Linux kernel, the following vulnerability has been resolved:

selinux: fix overlayfs mmap() and mprotect() access checks

The existing SELinux security model for overlayfs is to allow access if
the current task is able to access the top level file (the ""user"" file)
and the mounter's credentials are sufficient to access the lower
level file (the ""backing"" file).  Unfortunately, the current code does
not properly enforce these access controls for both mmap() and mprotect()
operations on overlayfs filesystems.

This patch makes use of the newly created security_mmap_backing_file()
LSM hook to provide the missing backing file enforcement for mmap()
operations, and leverages the backing file API and new LSM blob to
provide the necessary information to properly enforce the mprotect()
access controls.",Linux,Linux,"2f502839e85ab265f03f25f30d6463154aee5473, 2f502839e85ab265f03f25f30d6463154aee5473"
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2025-40135,,,,,0.00174,"In the Linux kernel, the following vulnerability has been resolved:

ipv6: use RCU in ip6_xmit()

Use RCU in ip6_xmit() in order to use dst_dev_rcu() to prevent
possible UAF.",Linux,Linux,"4a6ce2b6f2ecabbddcfe47e7cf61dd0f00b10e36, 4a6ce2b6f2ecabbddcfe47e7cf61dd0f00b10e36, 4a6ce2b6f2ecabbddcfe47e7cf61dd0f00b10e36, 4a6ce2b6f2ecabbddcfe47e7cf61dd0f00b10e36, 4a6ce2b6f2ecabbddcfe47e7cf61dd0f00b10e36"
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2026-31419,7.8,HIGH,,,0.00117,"In the Linux kernel, the following vulnerability has been resolved:

net: bonding: fix use-after-free in bond_xmit_broadcast()

bond_xmit_broadcast() reuses the original skb for the last slave
(determined by bond_is_last_slave()) and clones it for others.
Concurrent slave enslave/release can mutate the slave list during
RCU-protected iteration, changing which slave is ""last"" mid-loop.
This causes the original skb to be double-consumed (double-freed).

Replace the racy bond_is_last_slave() check with a simple index
comparison (i + 1 == slaves_count) against the pre-snapshot slave
count taken via READ_ONCE() before the loop.  This preserves the
zero-copy optimization for the last slave while making the ""last""
determination stable against concurrent list mutations.

The UAF can trigger the following crash:

==================================================================
BUG: KASAN: slab-use-after-free in skb_clone
Read of size 8 at addr ffff888100ef8d40 by task exploit/147

CPU: 1 UID: 0 PID: 147 Comm: exploit Not tainted 7.0.0-rc3+ #4 PREEMPTLAZY
Call Trace:
 <TASK>
 dump_stack_lvl (lib/dump_stack.c:123)
 print_report (mm/kasan/report.c:379 mm/kasan/report.c:482)
 kasan_report (mm/kasan/report.c:597)
 skb_clone (include/linux/skbuff.h:1724 include/linux/skbuff.h:1792 include/linux/skbuff.h:3396 net/core/skbuff.c:2108)
 bond_xmit_broadcast (drivers/net/bonding/bond_main.c:5334)
 bond_start_xmit (drivers/net/bonding/bond_main.c:5567 drivers/net/bonding/bond_main.c:5593)
 dev_hard_start_xmit (include/linux/netdevice.h:5325 include/linux/netdevice.h:5334 net/core/dev.c:3871 net/core/dev.c:3887)
 __dev_queue_xmit (include/linux/netdevice.h:3601 net/core/dev.c:4838)
 ip6_finish_output2 (include/net/neighbour.h:540 include/net/neighbour.h:554 net/ipv6/ip6_output.c:136)
 ip6_finish_output (net/ipv6/ip6_output.c:208 net/ipv6/ip6_output.c:219)
 ip6_output (net/ipv6/ip6_output.c:250)
 ip6_send_skb (net/ipv6/ip6_output.c:1985)
 udp_v6_send_skb (net/ipv6/udp.c:1442)
 udpv6_sendmsg (net/ipv6/udp.c:1733)
 __sys_sendto (net/socket.c:730 net/socket.c:742 net/socket.c:2206)
 __x64_sys_sendto (net/socket.c:2209)
 do_syscall_64 (arch/x86/entry/syscall_64.c:63 arch/x86/entry/syscall_64.c:94)
 entry_SYSCALL_64_after_hwframe (arch/x86/entry/entry_64.S:130)
 </TASK>

Allocated by task 147:

Freed by task 147:

The buggy address belongs to the object at ffff888100ef8c80
 which belongs to the cache skbuff_head_cache of size 224
The buggy address is located 192 bytes inside of
 freed 224-byte region [ffff888100ef8c80, ffff888100ef8d60)

Memory state around the buggy address:
 ffff888100ef8c00: fb fb fb fb fc fc fc fc fc fc fc fc fc fc fc fc
 ffff888100ef8c80: fa fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb
>ffff888100ef8d00: fb fb fb fb fb fb fb fb fb fb fb fb fc fc fc fc
                                                    ^
 ffff888100ef8d80: fc fc fc fc fc fc fc fc fa fb fb fb fb fb fb fb
 ffff888100ef8e00: fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb
==================================================================",Linux,Linux,"4e5bd03ae34652cd932ab4c91c71c511793df75c, 4e5bd03ae34652cd932ab4c91c71c511793df75c, 4e5bd03ae34652cd932ab4c91c71c511793df75c, 4e5bd03ae34652cd932ab4c91c71c511793df75c, 20949c3816463e97c6f8fe84c0280c7e5ae83a8d, f1d206181f19b00b275b258fea1418718a2f4173, c1f1691ef84fa6d38fa5e5148eca073145e97ffa, 5.10.94, 5.15.17, 5.16.3"
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2025-71116,,,,,0.00126,"In the Linux kernel, the following vulnerability has been resolved:

libceph: make decode_pool() more resilient against corrupted osdmaps

If the osdmap is (maliciously) corrupted such that the encoded length
of ceph_pg_pool envelope is less than what is expected for a particular
encoding version, out-of-bounds reads may ensue because the only bounds
check that is there is based on that length value.

This patch adds explicit bounds checks for each field that is decoded
or skipped.",Linux,Linux,"4f6a7e5ee1393ec4b243b39dac9f36992d161540, 4f6a7e5ee1393ec4b243b39dac9f36992d161540, 4f6a7e5ee1393ec4b243b39dac9f36992d161540, 4f6a7e5ee1393ec4b243b39dac9f36992d161540, 4f6a7e5ee1393ec4b243b39dac9f36992d161540, 4f6a7e5ee1393ec4b243b39dac9f36992d161540, 4f6a7e5ee1393ec4b243b39dac9f36992d161540"
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2026-31532,7.8,HIGH,,,0.00124,"In the Linux kernel, the following vulnerability has been resolved:

can: raw: fix ro->uniq use-after-free in raw_rcv()

raw_release() unregisters raw CAN receive filters via can_rx_unregister(),
but receiver deletion is deferred with call_rcu(). This leaves a window
where raw_rcv() may still be running in an RCU read-side critical section
after raw_release() frees ro->uniq, leading to a use-after-free of the
percpu uniq storage.

Move free_percpu(ro->uniq) out of raw_release() and into a raw-specific
socket destructor. can_rx_unregister() takes an extra reference to the
socket and only drops it from the RCU callback, so freeing uniq from
sk_destruct ensures the percpu area is not released until the relevant
callbacks have drained.

[mkl: applied manually]",Linux,Linux,"514ac99c64b22d83b52dfee3b8becaa69a92bc4a, 514ac99c64b22d83b52dfee3b8becaa69a92bc4a, 514ac99c64b22d83b52dfee3b8becaa69a92bc4a, 514ac99c64b22d83b52dfee3b8becaa69a92bc4a, 514ac99c64b22d83b52dfee3b8becaa69a92bc4a, 514ac99c64b22d83b52dfee3b8becaa69a92bc4a, 514ac99c64b22d83b52dfee3b8becaa69a92bc4a, 514ac99c64b22d83b52dfee3b8becaa69a92bc4a, 514ac99c64b22d83b52dfee3b8becaa69a92bc4a"
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2026-43190,8.2,HIGH,,,0.00463,"In the Linux kernel, the following vulnerability has been resolved:

netfilter: xt_tcpmss: check remaining length before reading optlen

Quoting reporter:
  In net/netfilter/xt_tcpmss.c (lines 53-68), the TCP option parser reads
 op[i+1] directly without validating the remaining option length.

  If the last byte of the option field is not EOL/NOP (0/1), the code attempts
  to index op[i+1]. In the case where i + 1 == optlen, this causes an
  out-of-bounds read, accessing memory past the optlen boundary
  (either reading beyond the stack buffer _opt or the
  following payload).",Linux,Linux,"1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2"
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2026-23455,9.1,CRITICAL,,,0.00514,"In the Linux kernel, the following vulnerability has been resolved:

netfilter: nf_conntrack_h323: check for zero length in DecodeQ931()

In DecodeQ931(), the UserUserIE code path reads a 16-bit length from
the packet, then decrements it by 1 to skip the protocol discriminator
byte before passing it to DecodeH323_UserInformation(). If the encoded
length is 0, the decrement wraps to -1, which is then passed as a
large value to the decoder, leading to an out-of-bounds read.

Add a check to ensure len is positive after the decrement.",Linux,Linux,"5e35941d990123f155b02d5663e51a24f816b6f3, 5e35941d990123f155b02d5663e51a24f816b6f3, 5e35941d990123f155b02d5663e51a24f816b6f3, 5e35941d990123f155b02d5663e51a24f816b6f3, 5e35941d990123f155b02d5663e51a24f816b6f3, 5e35941d990123f155b02d5663e51a24f816b6f3, 5e35941d990123f155b02d5663e51a24f816b6f3, 5e35941d990123f155b02d5663e51a24f816b6f3"
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2025-40170,,,,,0.00167,"In the Linux kernel, the following vulnerability has been resolved:

net: use dst_dev_rcu() in sk_setup_caps()

Use RCU to protect accesses to dst->dev from sk_setup_caps()
and sk_dst_gso_max_size().

Also use dst_dev_rcu() in ip6_dst_mtu_maybe_forward(),
and ip_dst_mtu_maybe_forward().

ip4_dst_hoplimit() can use dst_dev_net_rcu().",Linux,Linux,"4a6ce2b6f2ecabbddcfe47e7cf61dd0f00b10e36, 4a6ce2b6f2ecabbddcfe47e7cf61dd0f00b10e36, 4a6ce2b6f2ecabbddcfe47e7cf61dd0f00b10e36"
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2025-68366,,,,,0.00165,"In the Linux kernel, the following vulnerability has been resolved:

nbd: defer config unlock in nbd_genl_connect

There is one use-after-free warning when running NBD_CMD_CONNECT and
NBD_CLEAR_SOCK:

nbd_genl_connect
  nbd_alloc_and_init_config // config_refs=1
  nbd_start_device // config_refs=2
  set NBD_RT_HAS_CONFIG_REF			open nbd // config_refs=3
  recv_work done // config_refs=2
						NBD_CLEAR_SOCK // config_refs=1
						close nbd // config_refs=0
  refcount_inc -> uaf

------------[ cut here ]------------
refcount_t: addition on 0; use-after-free.
WARNING: CPU: 24 PID: 1014 at lib/refcount.c:25 refcount_warn_saturate+0x12e/0x290
 nbd_genl_connect+0x16d0/0x1ab0
 genl_family_rcv_msg_doit+0x1f3/0x310
 genl_rcv_msg+0x44a/0x790

The issue can be easily reproduced by adding a small delay before
refcount_inc(&nbd->config_refs) in nbd_genl_connect():

        mutex_unlock(&nbd->config_lock);
        if (!ret) {
                set_bit(NBD_RT_HAS_CONFIG_REF, &config->runtime_flags);
+               printk(""before sleep\n"");
+               mdelay(5 * 1000);
+               printk(""after sleep\n"");
                refcount_inc(&nbd->config_refs);
                nbd_connect_reply(info, nbd->index);
        }",Linux,Linux,"e46c7287b1c27683a8e30ca825fb98e2b97f1099, e46c7287b1c27683a8e30ca825fb98e2b97f1099, e46c7287b1c27683a8e30ca825fb98e2b97f1099, e46c7287b1c27683a8e30ca825fb98e2b97f1099, e46c7287b1c27683a8e30ca825fb98e2b97f1099, e46c7287b1c27683a8e30ca825fb98e2b97f1099, e46c7287b1c27683a8e30ca825fb98e2b97f1099, e46c7287b1c27683a8e30ca825fb98e2b97f1099"
CERTFR-2026-AVI-0747,Multiples vulnérabilités dans le noyau Linux de Red Hat (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0747/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",CVE-2026-43110,8.8,HIGH,,,0.00244,"In the Linux kernel, the following vulnerability has been resolved:

wifi: brcmfmac: validate bsscfg indices in IF events

brcmf_fweh_handle_if_event() validates the firmware-provided interface
index before it touches drvr->iflist[], but it still uses the raw
bsscfgidx field as an array index without a matching range check.

Reject IF events whose bsscfg index does not fit in drvr->iflist[]
before indexing the interface array.

[add missing wifi prefix]",Linux,Linux,"2880b86859967af710c72f7d34fb421a86a71e22, 2880b86859967af710c72f7d34fb421a86a71e22, 2880b86859967af710c72f7d34fb421a86a71e22, 2880b86859967af710c72f7d34fb421a86a71e22, 2880b86859967af710c72f7d34fb421a86a71e22, 2880b86859967af710c72f7d34fb421a86a71e22, 2880b86859967af710c72f7d34fb421a86a71e22, 2880b86859967af710c72f7d34fb421a86a71e22"
